"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"BT",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","profit-transfers",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
"BT",2000,"actual","financing","net-external-finance","disbursement",,,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2000,"actual","total-revenue-and-grants",,,,,,,
"BT",2000,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"BT",2000,"actual","financing","net-external-finance","amortization","amortization-to-india",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","royalties",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue",,,,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"BT",2000,"actual","total-expenditure","capital-expenditure",,,,,,
"BT",2000,"actual","financing",,,,,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"BT",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"BT",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"BT",2000,"actual","total-revenue-and-grants","grants",,,,,,
"BT",2000,"actual","financing","net-external-finance","amortization",,,,,
"BT",2000,"actual","financing","net-external-finance",,,,,,
"BT",2000,"actual","total-expenditure",,,,,,,
"BT",2000,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"BT",2000,"actual","total-revenue-and-grants","grants","grants-from-india",,,,,
"BT",2000,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2000,"actual","total-expenditure","net-lending",,,,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure",,,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue",,,,,,
"BT",2001,"actual","financing","net-external-finance","amortization",,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
"BT",2001,"actual","financing","net-external-finance","amortization","amortization-to-india",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"BT",2001,"actual","total-revenue-and-grants",,,,,,,
"BT",2001,"actual","financing","net-domestic-finance",,,,,,
"BT",2001,"actual","financing","net-external-finance",,,,,,
"BT",2001,"actual","total-revenue-and-grants","grants","grants-from-india",,,,,
"BT",2001,"actual","financing","net-external-finance","amortization","other-amortization",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","profit-transfers",,,,
"BT",2001,"actual","total-revenue-and-grants","grants",,,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"BT",2001,"actual","financing","net-external-finance","disbursement",,,,,
"BT",2001,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"BT",2001,"actual","total-expenditure",,,,,,,
"BT",2001,"actual","total-expenditure","net-lending",,,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","indirect-tax",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","royalties",,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"BT",2001,"actual","financing",,,,,,,
"BT",2001,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2001,"actual","total-expenditure","capital-expenditure",,,,,,
"BT",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"BT",2002,"actual","financing","net-domestic-finance",,,,,-4186466.35609599,-1.93e+08
"BT",2002,"actual","total-revenue-and-grants","grants",,,,,81321566.6787764,3.749e+09
"BT",2002,"actual","financing","net-external-finance","disbursement",,,,34858297.5867681,1.607e+09
"BT",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"BT",2002,"actual","total-expenditure","recurrent-expenditure",,,,,96917780.7203983,4.468e+09
"BT",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"BT",2002,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"BT",2002,"actual","total-revenue-and-grants","revenue",,,,,110626831.171448,5.1e+09
"BT",2002,"actual","total-revenue-and-grants","grants","other-grants",,,,26398598.7324809,1.217e+09
"BT",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","profit-transfers",,,,
"BT",2002,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"BT",2002,"actual","financing","net-external-finance",,,,,30303075.1267673,1.397e+09
"BT",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"BT",2002,"actual","total-revenue-and-grants",,,,,,191948397.850225,8.849e+09
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","indirect-tax",,,,
"BT",2002,"actual","total-revenue-and-grants","grants","grants-from-india",,,,54922967.9462955,2.532e+09
"BT",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","royalties",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2002,"actual","total-expenditure",,,,,,218065006.620896,1.0053e+10
"BT",2002,"actual","financing","net-external-finance","amortization","other-amortization",,,,
"BT",2002,"actual","financing","net-external-finance","amortization",,,,-4555222.46000081,-2.1e+08
"BT",2002,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"BT",2002,"actual","financing",,,,,,26116608.7706713,1.204e+09
"BT",2002,"actual","total-expenditure","capital-expenditure",,,,,115247128.238021,5.313e+09
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,58241772.881439,2.685e+09
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,52385058.2900094,2.415e+09
"BT",2002,"actual","financing","net-external-finance","amortization","amortization-to-india",,,,
"BT",2002,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2002,"actual","total-expenditure","net-lending",,,,,5900097.66247724,2.72e+08
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"BT",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"BT",2003,"actual","financing","net-external-finance","disbursement",,,,40088237.1626997,1.759e+09
"BT",2003,"actual","total-expenditure","recurrent-expenditure",,,,,104402623.332761,4.581e+09
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"BT",2003,"actual","financing",,,,,,65886920.7716684,2.891e+09
"BT",2003,"actual","total-revenue-and-grants","grants",,,,,51711319.0006626,2.269e+09
"BT",2003,"actual","total-revenue-and-grants","grants","other-grants",,,,30539077.770334,1.34e+09
"BT",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","profit-transfers",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","royalties",,,,
"BT",2003,"actual","financing","net-external-finance",,,,,35028778.009704,1.537e+09
"BT",2003,"actual","total-revenue-and-grants",,,,,,160763175.068609,7.054e+09
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","indirect-tax",,,,
"BT",2003,"actual","total-expenditure",,,,,,226650095.840278,9.945e+09
"BT",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"BT",2003,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"BT",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"BT",2003,"actual","total-expenditure","capital-expenditure",,,,,123364199.978222,5.413e+09
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue",,,,,109051856.067947,4.785e+09
"BT",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,46879763.4131173,2.057e+09
"BT",2003,"actual","financing","net-external-finance","amortization","amortization-to-india",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,62172092.6548293,2.728e+09
"BT",2003,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"BT",2003,"actual","total-expenditure","net-lending",,,,,-1093937.11416122,-4.8e+07
"BT",2003,"actual","financing","net-external-finance","amortization","other-amortization",,,,
"BT",2003,"actual","financing","net-external-finance","amortization",,,,-5036668.79645061,-2.21e+08
"BT",2003,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"BT",2003,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"BT",2003,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"BT",2003,"actual","financing","net-domestic-finance",,,,,30835352.4054194,1.353e+09
"BT",2003,"actual","total-revenue-and-grants","grants","grants-from-india",,,,21172241.2303286,9.29e+08
"BT",2003,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2004,"actual","financing","net-external-finance","disbursement",,,,27027064.8117099,1.149e+09
"BT",2004,"actual","total-expenditure","recurrent-expenditure",,,,,121116063.285896,5.149e+09
"BT",2004,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"BT",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"BT",2004,"actual","financing","net-external-finance","amortization",,,,-5104328.16722459,-2.17e+08
"BT",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"BT",2004,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"BT",2004,"actual","total-expenditure","capital-expenditure",,,,,123844644.241647,5.265e+09
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"BT",2004,"actual","total-revenue-and-grants","grants","other-grants",,,,43116283.5507957,1.833e+09
"BT",2004,"actual","financing","net-domestic-finance",,,,,-35001107.4323972,-1.488e+09
"BT",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,60899104.2624169,2.589e+09
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"BT",2004,"actual","financing","net-external-finance",,,,,21922736.6444853,9.32e+08
"BT",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","royalties",,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","indirect-tax",,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"BT",2004,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"BT",2004,"actual","total-expenditure",,,,,,232046992.486961,9.865e+09
"BT",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
"BT",2004,"actual","financing","net-external-finance","amortization","amortization-to-india",,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"BT",2004,"actual","financing",,,,,,-13078370.7879119,-5.56e+08
"BT",2004,"actual","total-revenue-and-grants","grants",,,,,126220391.453121,5.366e+09
"BT",2004,"actual","financing","net-external-finance","amortization","other-amortization",,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"BT",2004,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"BT",2004,"actual","total-expenditure","net-lending",,,,,-12913715.040582,-5.49e+08
"BT",2004,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2004,"actual","total-revenue-and-grants","revenue","nontax-revenue","profit-transfers",,,,
"BT",2004,"actual","total-revenue-and-grants","grants","grants-from-india",,,,83104107.9023248,3.533e+09
"BT",2004,"actual","total-revenue-and-grants","revenue",,,,,118904971.821753,5.055e+09
"BT",2004,"actual","total-revenue-and-grants",,,,,,245125363.274873,1.0421e+10
"BT",2004,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,58029389.8089542,2.467e+09
"BT",2005,"actual","financing","net-external-finance","amortization","other-amortization",,,,
"BT",2005,"actual","financing","net-external-finance","amortization",,,,-9394055.27646841,-3.98e+08
"BT",2005,"actual","financing","net-external-finance","disbursement",,,,26836786.0536296,1.137e+09
"BT",2005,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,,
"BT",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","direct-tax",,,,
"BT",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"BT",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","dividends",,,,
